# Rows copied from https://ia801004.us.archive.org/view_archive.php?archive=/26/items/cbt-systems-microsoft-office-and-powersoft/CBT%20Systems%20Microsoft%20Office%20and%20Powersoft.iso
# Retrieved 2026-09-15 (UTC). Columns: path_in_iso, iso9660_timestamp, bytes. Filtered to pbdatc/, manualsm/pb*, and root catalogue files.
pbdatc/P01_101A.GIF	1995-04-25 09:09:26	8085
pbdatc/P01_102A.GIF	1995-04-25 09:09:30	4134
pbdatc/P01_103A.GIF	1995-04-25 09:09:34	4425
pbdatc/P01_103B.GIF	1995-04-25 09:09:34	1071
pbdatc/P01_105.GIF	1995-04-20 09:08:18	28875
pbdatc/P01_106A.GIF	1995-04-25 09:09:40	2859
pbdatc/P01_107A.GIF	1995-04-25 09:09:48	5986
pbdatc/P01_107B.GIF	1995-04-25 09:09:48	4277
pbdatc/P01_108A.GIF	1995-04-25 09:09:52	4043
pbdatc/P01_109A.GIF	1995-04-25 09:20:10	20914
pbdatc/P01_110A.GIF	1995-04-25 09:20:16	13104
pbdatc/P01_111A.GIF	1995-04-25 09:20:20	1018
pbdatc/P01_111B.GIF	1995-04-25 09:20:20	2284
pbdatc/P01_112A.GIF	1995-04-25 09:20:26	5007
pbdatc/P01_112B.GIF	1995-04-25 09:20:26	2063
pbdatc/P01_113A.GIF	1995-04-25 09:20:32	5685
pbdatc/P01_115A.GIF	1995-04-25 09:20:40	4627
pbdatc/P01_115B.GIF	1995-04-25 09:20:40	6857
pbdatc/P01_116B.GIF	1995-04-25 09:20:44	4718
pbdatc/P01_117B.GIF	1995-04-25 09:20:50	9194
pbdatc/P01_118A.GIF	1995-04-25 09:31:20	22768
pbdatc/P01_120A.GIF	1995-04-25 09:31:28	7797
pbdatc/P01_121A.GIF	1995-04-25 09:31:34	2204
pbdatc/P01_121B.GIF	1995-04-25 09:31:34	4057
pbdatc/P01_122A.GIF	1995-04-25 09:31:38	7736
pbdatc/P01_123A.GIF	1995-04-25 09:31:42	2309
pbdatc/P01_124A.GIF	1995-04-25 09:37:52	20215
pbdatc/P01_125A.GIF	1995-04-25 09:37:54	4055
pbdatc/P01_126A.GIF	1995-04-25 09:38:02	2911
pbdatc/P01_126B.GIF	1995-04-25 09:38:04	8505
pbdatc/P01_127C.GIF	1995-04-25 09:38:12	1324
pbdatc/P01_127D.GIF	1995-04-25 09:38:14	14721
pbdatc/P01_129A.GIF	1995-04-25 09:38:16	1648
pbdatc/P01_201A.GIF	1995-04-25 09:51:12	5043
pbdatc/P01_202B.GIF	1995-04-25 09:51:18	5391
pbdatc/P01_203A.GIF	1995-04-25 09:51:22	3881
pbdatc/P01_204A.GIF	1995-04-25 09:51:28	14305
pbdatc/P01_205A.GIF	1995-04-25 09:51:34	10718
pbdatc/P01_206A.GIF	1995-04-25 09:51:42	26723
pbdatc/P01_207A.GIF	1995-04-25 09:51:48	21101
pbdatc/P01_208A.GIF	1995-04-25 09:51:56	10675
pbdatc/P01_208B.GIF	1995-04-25 09:51:56	1870
pbdatc/P01_209A.GIF	1995-04-25 10:35:54	8709
pbdatc/P01_210A.GIF	1995-04-25 10:35:56	1344
pbdatc/P01_211A.GIF	1995-04-25 10:36:02	10489
pbdatc/P01_212A.GIF	1995-04-25 10:36:06	5494
pbdatc/P01_213A.GIF	1995-04-25 10:36:10	2494
pbdatc/P01_214A.GIF	1995-04-25 10:36:16	14249
pbdatc/P01_215A.GIF	1995-04-25 10:36:24	10327
pbdatc/P01_216B.GIF	1995-04-25 10:36:28	1080
pbdatc/P01_216C.GIF	1995-04-25 10:36:28	1189
pbdatc/P01_216D.GIF	1995-04-25 10:36:30	1217
pbdatc/P01_217A.GIF	1995-04-25 10:36:32	3898
pbdatc/P01_219A.GIF	1995-04-25 10:46:38	10345
pbdatc/P01_220A.GIF	1995-04-25 10:46:40	2994
pbdatc/P01_221A.GIF	1995-04-25 10:46:46	1743
pbdatc/P01_221B.GIF	1995-04-25 10:46:46	3718
pbdatc/P01_222A.GIF	1995-04-25 10:46:52	7407
pbdatc/P01_223A.GIF	1995-04-25 10:46:56	3971
pbdatc/P01_224A.GIF	1995-04-25 10:47:04	4896
pbdatc/P01_224B.GIF	1995-04-25 10:47:04	6521
pbdatc/P01_225A.GIF	1995-04-25 10:47:08	4334
pbdatc/P01_226.GIF	1995-04-20 09:20:14	28430
pbdatc/P01_226A.GIF	1995-04-25 10:47:16	20456
pbdatc/P01_301A.GIF	1995-04-25 10:57:08	24179
pbdatc/P01_301B.GIF	1995-04-25 10:57:22	7167
pbdatc/P01_302A.GIF	1995-04-25 10:57:12	8453
pbdatc/P01_303A.GIF	1995-04-25 10:57:16	4010
pbdatc/P01_305A.GIF	1995-04-25 10:57:24	2830
pbdatc/P01_306A.GIF	1995-04-25 10:57:28	1313
pbdatc/P01_308A.GIF	1995-04-25 10:57:34	8179
pbdatc/P01_308B.GIF	1995-04-25 10:57:34	1643
pbdatc/P01_309A.GIF	1995-04-25 10:57:40	1600
pbdatc/P01_309B.GIF	1995-04-25 10:57:42	4703
pbdatc/P01_311A.GIF	1995-04-25 10:57:48	1522
pbdatc/P01_311B.GIF	1995-04-25 10:57:48	8519
pbdatc/P01_311C.GIF	1995-04-25 10:57:58	2796
pbdatc/P01_312A.GIF	1995-04-25 10:57:52	2358
pbdatc/P01_313A.GIF	1995-04-25 10:57:54	1700
pbdatc/P01_316A.GIF	1995-04-25 10:58:02	1703
pbdatc/P01_317A.GIF	1995-04-25 11:07:08	29404
pbdatc/P01_318A.GIF	1995-04-25 11:07:12	6519
pbdatc/P01_319A.GIF	1995-04-25 11:07:16	6967
pbdatc/P01_320A.GIF	1995-04-25 11:07:22	14264
pbdatc/P01_321A.GIF	1995-04-25 11:07:26	3856
pbdatc/P01_322A.GIF	1995-04-25 11:07:30	3016
pbdatc/P01_323.GIF	1995-04-20 09:24:50	32947
pbdatc/P01_323A.GIF	1995-04-25 11:07:34	5106
pbdatc/P02_100.GIF	1995-04-20 09:31:42	34900
pbdatc/P02_101A.GIF	1995-04-25 11:29:10	12744
pbdatc/P02_102A.GIF	1995-04-25 11:29:16	9395
pbdatc/P02_104A.GIF	1995-04-25 11:29:20	2477
pbdatc/P02_106A.GIF	1995-04-25 11:29:26	12067
pbdatc/P02_107A.GIF	1995-04-25 11:35:12	10883
pbdatc/P02_108A.GIF	1995-04-25 11:35:16	4411
pbdatc/P02_109A.GIF	1995-04-25 11:35:22	15011
pbdatc/P02_110A.GIF	1995-04-25 11:35:26	9237
pbdatc/P02_112A.GIF	1995-04-25 11:35:32	19900
pbdatc/P02_113A.GIF	1995-04-25 11:35:38	11562
pbdatc/P02_114A.GIF	1995-04-25 11:35:44	11780
pbdatc/P02_115A.GIF	1995-04-25 11:42:36	9083
pbdatc/P02_115B.GIF	1995-04-25 11:42:36	3905
pbdatc/P02_116A.GIF	1995-04-25 11:42:40	7782
pbdatc/P02_117A.GIF	1995-04-25 11:42:46	14484
pbdatc/P02_118A.GIF	1995-04-25 11:42:54	25363
pbdatc/P02_119A.GIF	1995-04-25 11:42:58	11383
pbdatc/P02_120A.GIF	1995-04-25 11:43:04	20893
pbdatc/P02_121A.GIF	1995-04-25 11:43:10	4560
pbdatc/P02_201A.GIF	1995-04-25 11:49:08	12808
pbdatc/P02_202A.GIF	1995-04-25 11:49:12	2621
pbdatc/P02_203A.GIF	1995-04-25 11:49:18	8037
pbdatc/P02_204A.GIF	1995-04-25 11:49:24	2037
pbdatc/P02_204B.GIF	1995-04-25 11:49:26	8298
pbdatc/P02_206A.GIF	1995-04-25 11:49:30	16462
pbdatc/P02_208A.GIF	1995-04-25 11:49:36	8102
pbdatc/P02_209A.GIF	1995-04-25 11:49:42	8562
pbdatc/P02_209B.GIF	1995-04-25 11:49:42	1242
pbdatc/P02_210A.GIF	1995-04-25 11:49:48	8886
pbdatc/P02_211A.GIF	1995-04-25 11:49:54	2113
pbdatc/P02_211B.GIF	1995-04-25 11:49:54	1522
